Feature,Duration,ATE,Type
Out Board Sensor minus In Board Sensor Temp.,140,-1.0883602016950156,IBS_R
Heater Dutycycle,140,0.3058177931386265,IBS_R
Search Coil Magnetometer's Temperature,140,-1.6649792575550293,IBS_R
Solar Array's Angle,140,17.691380262587675,IBS_R
High Gain Antenna Azimuth,140,2.7653142562581623,IBS_R
High Gain Antenna elevation,140,23.33614216885813,IBS_R
Radial Distance from Sun,150,0.0209376719755655,IBS_R
Electronic Box Temperature,150,-3.169645812330501,IBS_R
Solar Wind Analyser temperature,150,0.672838312787352,IBS_R
Out Board Sensor Temperature,150,-4.422524494340812,IBS_R
In Board Sensor Temperature,150,0.0487677263985715,IBS_R
Out Board Sensor minus In Board Sensor Temp.,150,16.531173278435034,IBS_R
Heater Dutycycle,150,0.0171710155831002,IBS_R
Search Coil Magnetometer's Temperature,150,-1.0647791992808602,IBS_R
Solar Array's Angle,150,26.43017376738147,IBS_R
High Gain Antenna Azimuth,150,10.614876345025737,IBS_R
High Gain Antenna elevation,150,27.881176399836335,IBS_R
Radial Distance from Sun,160,0.0232397691239996,IBS_R
Electronic Box Temperature,160,-1.4007480780770267,IBS_R
Solar Wind Analyser temperature,160,2.232467374501776,IBS_R
Out Board Sensor Temperature,160,1.305270703116666,IBS_R
In Board Sensor Temperature,160,4.77249453746517,IBS_R
Out Board Sensor minus In Board Sensor Temp.,160,6.1947706490776735,IBS_R
Heater Dutycycle,160,0.3443193206926369,IBS_R
Search Coil Magnetometer's Temperature,160,-1.0176515373206512,IBS_R
Solar Array's Angle,160,15.531364063706429,IBS_R
High Gain Antenna Azimuth,160,8.621489307175917,IBS_R
High Gain Antenna elevation,160,25.251774887364217,IBS_R
Radial Distance from Sun,170,0.0346286327898652,IBS_R
Electronic Box Temperature,170,-4.372123774587802,IBS_R
Solar Wind Analyser temperature,170,-0.0022678471901272,IBS_R
Out Board Sensor Temperature,170,-5.143629077880771,IBS_R
In Board Sensor Temperature,170,-1.232385918875372,IBS_R
Out Board Sensor minus In Board Sensor Temp.,170,17.0489003499701,IBS_R
Heater Dutycycle,170,0.7248256413863633,IBS_R
Search Coil Magnetometer's Temperature,170,-3.1571284557702057,IBS_R
Solar Array's Angle,170,24.15132276421602,IBS_R
High Gain Antenna Azimuth,170,9.29658044282281,IBS_R
High Gain Antenna elevation,170,31.41977644592925,IBS_R
Radial Distance from Sun,180,0.0413897501758524,IBS_R
